                                                                                                                                                                     
{'loss': 10.8006, 'grad_norm': 2.65625, 'learning_rate': 5e-07, 'epoch': 0.0}
{'loss': 2.0782, 'grad_norm': 0.130859375, 'learning_rate': 0.0002505787139193411, 'epoch': 0.52}
{'loss': 2.0662, 'grad_norm': 0.1357421875, 'learning_rate': 0.00025053737727692943, 'epoch': 0.52}
{'loss': 2.0366, 'grad_norm': 0.125, 'learning_rate': 0.0002504960406198259, 'epoch': 0.52}
{'loss': 2.0632, 'grad_norm': 0.130859375, 'learning_rate': 0.00025045470394916106, 'epoch': 0.52}
{'loss': 2.04, 'grad_norm': 0.1279296875, 'learning_rate': 0.00025041336726606457, 'epoch': 0.52}
{'loss': 2.0615, 'grad_norm': 0.1279296875, 'learning_rate': 0.00025037203057166684, 'epoch': 0.52}
{'loss': 2.0477, 'grad_norm': 0.1328125, 'learning_rate': 0.00025033069386709794, 'epoch': 0.52}
{'loss': 2.0494, 'grad_norm': 0.1298828125, 'learning_rate': 0.000250289357153488, 'epoch': 0.52}
{'loss': 2.1085, 'grad_norm': 0.1328125, 'learning_rate': 0.00025024802043196716, 'epoch': 0.52}
{'loss': 2.0622, 'grad_norm': 0.13671875, 'learning_rate': 0.0002502066837036655, 'epoch': 0.52}
{'loss': 2.0439, 'grad_norm': 0.1259765625, 'learning_rate': 0.0002501653469697132, 'epoch': 0.52}
{'loss': 2.0644, 'grad_norm': 0.12890625, 'learning_rate': 0.00025012401023124034, 'epoch': 0.52}
{'loss': 2.0383, 'grad_norm': 0.12255859375, 'learning_rate': 0.00025008267348937706, 'epoch': 0.52}
{'loss': 2.0905, 'grad_norm': 0.12890625, 'learning_rate': 0.00025004133674525364, 'epoch': 0.52}
{'loss': 2.0919, 'grad_norm': 0.1318359375, 'learning_rate': 0.00025, 'epoch': 0.52}
{'loss': 2.0738, 'grad_norm': 0.1259765625, 'learning_rate': 0.00024995866325474637, 'epoch': 0.53}
{'loss': 2.0875, 'grad_norm': 0.1396484375, 'learning_rate': 0.00024991732651062295, 'epoch': 0.53}
{'loss': 2.0696, 'grad_norm': 0.126953125, 'learning_rate': 0.00024987598976875967, 'epoch': 0.53}
{'loss': 2.0561, 'grad_norm': 0.126953125, 'learning_rate': 0.0002498346530302869, 'epoch': 0.53}
{'loss': 2.0273, 'grad_norm': 0.1298828125, 'learning_rate': 0.00024979331629633455, 'epoch': 0.53}
{'loss': 2.0398, 'grad_norm': 0.1279296875, 'learning_rate': 0.00024975197956803296, 'epoch': 0.53}
{'loss': 2.0737, 'grad_norm': 0.1279296875, 'learning_rate': 0.000249710642846512, 'epoch': 0.53}
{'loss': 2.0164, 'grad_norm': 0.1298828125, 'learning_rate': 0.00024966930613290207, 'epoch': 0.53}
{'loss': 2.0966, 'grad_norm': 0.1328125, 'learning_rate': 0.0002496279694283332, 'epoch': 0.53}
{'loss': 2.0634, 'grad_norm': 0.12890625, 'learning_rate': 0.00024958663273393544, 'epoch': 0.53}
{'loss': 2.0445, 'grad_norm': 0.1279296875, 'learning_rate': 0.00024954529605083906, 'epoch': 0.53}
{'loss': 2.153, 'grad_norm': 0.1279296875, 'learning_rate': 0.0002495039593801741, 'epoch': 0.53}
{'loss': 2.0795, 'grad_norm': 0.130859375, 'learning_rate': 0.0002494626227230706, 'epoch': 0.53}
{'loss': 2.024, 'grad_norm': 0.12353515625, 'learning_rate': 0.00024942128608065894, 'epoch': 0.53}
{'loss': 2.0724, 'grad_norm': 0.126953125, 'learning_rate': 0.00024937994945406895, 'epoch': 0.53}
{'loss': 2.0854, 'grad_norm': 0.12890625, 'learning_rate': 0.0002493386128444311, 'epoch': 0.53}
{'loss': 2.0738, 'grad_norm': 0.1279296875, 'learning_rate': 0.0002492972762528751, 'epoch': 0.53}
{'loss': 2.1463, 'grad_norm': 0.130859375, 'learning_rate': 0.0002492559396805315, 'epoch': 0.53}
{'loss': 2.0618, 'grad_norm': 0.12890625, 'learning_rate': 0.0002492146031285301, 'epoch': 0.53}
{'loss': 2.0605, 'grad_norm': 0.1298828125, 'learning_rate': 0.0002491732665980012, 'epoch': 0.53}
{'loss': 2.1148, 'grad_norm': 0.1318359375, 'learning_rate': 0.00024913193009007493, 'epoch': 0.53}
{'loss': 2.1248, 'grad_norm': 0.130859375, 'learning_rate': 0.00024909059360588134, 'epoch': 0.53}
{'loss': 2.0057, 'grad_norm': 0.1318359375, 'learning_rate': 0.0002490492571465506, 'epoch': 0.53}
{'loss': 2.0464, 'grad_norm': 0.1318359375, 'learning_rate': 0.0002490079207132127, 'epoch': 0.53}
{'loss': 2.1182, 'grad_norm': 0.1357421875, 'learning_rate': 0.000248966584306998, 'epoch': 0.53}
{'loss': 2.0595, 'grad_norm': 0.1298828125, 'learning_rate': 0.00024892524792903634, 'epoch': 0.53}
{'loss': 2.0302, 'grad_norm': 0.125, 'learning_rate': 0.0002488839115804581, 'epoch': 0.53}
{'loss': 2.0784, 'grad_norm': 0.12890625, 'learning_rate': 0.00024884257526239337, 'epoch': 0.53}
{'loss': 2.0897, 'grad_norm': 0.1337890625, 'learning_rate': 0.0002488012389759721, 'epoch': 0.53}
{'loss': 2.0918, 'grad_norm': 0.12890625, 'learning_rate': 0.00024875990272232455, 'epoch': 0.53}
{'loss': 2.036, 'grad_norm': 0.1318359375, 'learning_rate': 0.0002487185665025808, 'epoch': 0.53}
{'loss': 2.0759, 'grad_norm': 0.1337890625, 'learning_rate': 0.0002486772303178709, 'epoch': 0.53}
{'loss': 2.1004, 'grad_norm': 0.1279296875, 'learning_rate': 0.0002486358941693251, 'epoch': 0.53}
{'loss': 2.0838, 'grad_norm': 0.1298828125, 'learning_rate': 0.00024859455805807337, 'epoch': 0.53}
{'loss': 2.0758, 'grad_norm': 0.1298828125, 'learning_rate': 0.000248553221985246, 'epoch': 0.53}
{'loss': 2.0841, 'grad_norm': 0.1298828125, 'learning_rate': 0.00024851188595197284, 'epoch': 0.53}
{'loss': 2.0529, 'grad_norm': 0.1259765625, 'learning_rate': 0.00024847054995938433, 'epoch': 0.53}
{'loss': 2.088, 'grad_norm': 0.1298828125, 'learning_rate': 0.00024842921400861025, 'epoch': 0.53}
{'loss': 2.0923, 'grad_norm': 0.1337890625, 'learning_rate': 0.000248387878100781, 'epoch': 0.53}
{'loss': 2.0191, 'grad_norm': 0.12890625, 'learning_rate': 0.0002483465422370265, 'epoch': 0.53}
{'loss': 2.0773, 'grad_norm': 0.134765625, 'learning_rate': 0.0002483052064184769, 'epoch': 0.53}
{'loss': 2.1282, 'grad_norm': 0.1298828125, 'learning_rate': 0.00024826387064626237, 'epoch': 0.53}
{'loss': 2.0776, 'grad_norm': 0.1328125, 'learning_rate': 0.0002482225349215129, 'epoch': 0.53}
{'loss': 2.0881, 'grad_norm': 0.125, 'learning_rate': 0.00024818119924535875, 'epoch': 0.53}
{'loss': 2.0744, 'grad_norm': 0.134765625, 'learning_rate': 0.0002481398636189298, 'epoch': 0.53}
{'loss': 2.1026, 'grad_norm': 0.1279296875, 'learning_rate': 0.0002480985280433563, 'epoch': 0.53}
{'loss': 2.0949, 'grad_norm': 0.126953125, 'learning_rate': 0.0002480571925197684, 'epoch': 0.53}
{'loss': 2.0808, 'grad_norm': 0.1298828125, 'learning_rate': 0.0002480158570492961, 'epoch': 0.53}
{'loss': 2.1208, 'grad_norm': 0.126953125, 'learning_rate': 0.00024797452163306956, 'epoch': 0.53}
{'loss': 2.0671, 'grad_norm': 0.12890625, 'learning_rate': 0.00024793318627221877, 'epoch': 0.53}
{'loss': 2.0412, 'grad_norm': 0.1416015625, 'learning_rate': 0.00024789185096787394, 'epoch': 0.53}
{'loss': 2.084, 'grad_norm': 0.12890625, 'learning_rate': 0.00024785051572116513, 'epoch': 0.53}
{'loss': 2.1236, 'grad_norm': 0.138671875, 'learning_rate': 0.00024780918053322236, 'epoch': 0.53}
{'loss': 2.0723, 'grad_norm': 0.126953125, 'learning_rate': 0.0002477678454051758, 'epoch': 0.53}
{'loss': 2.0696, 'grad_norm': 0.12890625, 'learning_rate': 0.00024772651033815545, 'epoch': 0.53}
{'loss': 2.0998, 'grad_norm': 0.1357421875, 'learning_rate': 0.0002476851753332916, 'epoch': 0.53}
{'loss': 2.1501, 'grad_norm': 0.1328125, 'learning_rate': 0.000247643840391714, 'epoch': 0.53}
{'loss': 2.0949, 'grad_norm': 0.134765625, 'learning_rate': 0.000247602505514553, 'epoch': 0.53}
{'loss': 2.0757, 'grad_norm': 0.1279296875, 'learning_rate': 0.00024756117070293864, 'epoch': 0.53}
{'loss': 2.0935, 'grad_norm': 0.1279296875, 'learning_rate': 0.0002475198359580009, 'epoch': 0.53}
{'loss': 2.056, 'grad_norm': 0.1259765625, 'learning_rate': 0.00024747850128087, 'epoch': 0.53}
{'loss': 2.0853, 'grad_norm': 0.12890625, 'learning_rate': 0.0002474371666726758, 'epoch': 0.53}
{'loss': 2.0871, 'grad_norm': 0.1259765625, 'learning_rate': 0.00024739583213454863, 'epoch': 0.53}
{'loss': 2.0972, 'grad_norm': 0.130859375, 'learning_rate': 0.00024735449766761836, 'epoch': 0.53}
{'loss': 2.0973, 'grad_norm': 0.1259765625, 'learning_rate': 0.00024731316327301504, 'epoch': 0.53}
{'loss': 2.1122, 'grad_norm': 0.12890625, 'learning_rate': 0.000247271828951869, 'epoch': 0.53}
{'loss': 2.0922, 'grad_norm': 0.1279296875, 'learning_rate': 0.00024723049470531, 'epoch': 0.53}
{'loss': 2.1089, 'grad_norm': 0.12890625, 'learning_rate': 0.0002471891605344683, 'epoch': 0.53}
{'loss': 2.0665, 'grad_norm': 0.126953125, 'learning_rate': 0.00024714782644047386, 'epoch': 0.53}
{'loss': 2.0655, 'grad_norm': 0.12353515625, 'learning_rate': 0.00024710649242445687, 'epoch': 0.53}
{'loss': 2.0984, 'grad_norm': 0.1298828125, 'learning_rate': 0.0002470651584875472, 'epoch': 0.53}
{'loss': 2.0901, 'grad_norm': 0.12255859375, 'learning_rate': 0.00024702382463087495, 'epoch': 0.53}
{'loss': 2.0305, 'grad_norm': 0.1318359375, 'learning_rate': 0.00024698249085557036, 'epoch': 0.53}
{'loss': 2.0936, 'grad_norm': 0.126953125, 'learning_rate': 0.0002469411571627632, 'epoch': 0.53}
{'loss': 2.074, 'grad_norm': 0.134765625, 'learning_rate': 0.00024689982355358375, 'epoch': 0.53}
{'loss': 2.0675, 'grad_norm': 0.1279296875, 'learning_rate': 0.0002468584900291618, 'epoch': 0.53}
{'loss': 2.1062, 'grad_norm': 0.134765625, 'learning_rate': 0.0002468171565906277, 'epoch': 0.53}
{'loss': 2.0984, 'grad_norm': 0.138671875, 'learning_rate': 0.00024677582323911134, 'epoch': 0.53}
{'loss': 2.1026, 'grad_norm': 0.1328125, 'learning_rate': 0.00024673448997574273, 'epoch': 0.53}
{'loss': 2.091, 'grad_norm': 0.1337890625, 'learning_rate': 0.000246693156801652, 'epoch': 0.53}
{'loss': 2.0943, 'grad_norm': 0.130859375, 'learning_rate': 0.000246651823717969, 'epoch': 0.53}
{'loss': 2.0533, 'grad_norm': 0.14453125, 'learning_rate': 0.000246610490725824, 'epoch': 0.53}
{'loss': 2.0903, 'grad_norm': 0.130859375, 'learning_rate': 0.0002465691578263468, 'epoch': 0.53}
{'loss': 2.0307, 'grad_norm': 0.13671875, 'learning_rate': 0.0002465278250206675, 'epoch': 0.53}
{'loss': 2.0983, 'grad_norm': 0.13671875, 'learning_rate': 0.0002464864923099164, 'epoch': 0.53}
{'loss': 2.102, 'grad_norm': 0.1337890625, 'learning_rate': 0.00024644515969522306, 'epoch': 0.53}
{'loss': 2.0587, 'grad_norm': 0.134765625, 'learning_rate': 0.0002464038271777179, 'epoch': 0.53}
{'loss': 2.024, 'grad_norm': 0.1279296875, 'learning_rate': 0.00024636249475853056, 'epoch': 0.53}
{'loss': 2.0277, 'grad_norm': 0.1357421875, 'learning_rate': 0.00024632116243879134, 'epoch': 0.53}
{'loss': 2.1297, 'grad_norm': 0.1298828125, 'learning_rate': 0.00024627983021963015, 'epoch': 0.53}
{'loss': 2.0764, 'grad_norm': 0.1337890625, 'learning_rate': 0.00024623849810217693, 'epoch': 0.53}
{'loss': 2.1566, 'grad_norm': 0.1337890625, 'learning_rate': 0.00024619716608756186, 'epoch': 0.53}
{'loss': 2.0863, 'grad_norm': 0.1318359375, 'learning_rate': 0.0002461558341769148, 'epoch': 0.53}
{'loss': 2.1145, 'grad_norm': 0.1455078125, 'learning_rate': 0.00024611450237136583, 'epoch': 0.53}
{'loss': 2.0903, 'grad_norm': 0.1318359375, 'learning_rate': 0.0002460731706720449, 'epoch': 0.53}
{'loss': 2.0509, 'grad_norm': 0.140625, 'learning_rate': 0.0002460318390800819, 'epoch': 0.53}
{'loss': 2.0237, 'grad_norm': 0.1357421875, 'learning_rate': 0.000245990507596607, 'epoch': 0.53}
{'loss': 2.0944, 'grad_norm': 0.1357421875, 'learning_rate': 0.0002459491762227501, 'epoch': 0.53}
{'loss': 2.008, 'grad_norm': 0.1318359375, 'learning_rate': 0.0002459078449596413, 'epoch': 0.53}
{'loss': 2.0616, 'grad_norm': 0.1357421875, 'learning_rate': 0.0002458665138084104, 'epoch': 0.53}
{'loss': 2.0718, 'grad_norm': 0.1279296875, 'learning_rate': 0.0002458251827701875, 'epoch': 0.53}
{'loss': 2.0841, 'grad_norm': 0.134765625, 'learning_rate': 0.0002457838518461025, 'epoch': 0.53}
{'loss': 2.0741, 'grad_norm': 0.1318359375, 'learning_rate': 0.0002457425210372854, 'epoch': 0.53}
{'loss': 2.0661, 'grad_norm': 0.130859375, 'learning_rate': 0.0002457011903448662, 'epoch': 0.53}
{'loss': 2.0875, 'grad_norm': 0.1376953125, 'learning_rate': 0.00024565985976997474, 'epoch': 0.53}
{'loss': 2.0577, 'grad_norm': 0.126953125, 'learning_rate': 0.00024561852931374124, 'epoch': 0.53}
{'loss': 2.0476, 'grad_norm': 0.13671875, 'learning_rate': 0.0002455771989772954, 'epoch': 0.53}
{'loss': 2.0432, 'grad_norm': 0.126953125, 'learning_rate': 0.0002455358687617674, 'epoch': 0.53}
{'loss': 2.0752, 'grad_norm': 0.1337890625, 'learning_rate': 0.0002454945386682869, 'epoch': 0.53}
{'loss': 2.0456, 'grad_norm': 0.1357421875, 'learning_rate': 0.00024545320869798405, 'epoch': 0.53}
{'loss': 2.0938, 'grad_norm': 0.1298828125, 'learning_rate': 0.00024541187885198886, 'epoch': 0.53}
{'loss': 2.1088, 'grad_norm': 0.1396484375, 'learning_rate': 0.00024537054913143115, 'epoch': 0.53}
{'loss': 2.0945, 'grad_norm': 0.1279296875, 'learning_rate': 0.00024532921953744093, 'epoch': 0.53}
{'loss': 2.0546, 'grad_norm': 0.134765625, 'learning_rate': 0.000245287890071148, 'epoch': 0.53}
{'loss': 2.0784, 'grad_norm': 0.1318359375, 'learning_rate': 0.0002452465607336823, 'epoch': 0.53}
{'loss': 2.1329, 'grad_norm': 0.12890625, 'learning_rate': 0.0002452052315261741, 'epoch': 0.53}
{'loss': 2.0731, 'grad_norm': 0.138671875, 'learning_rate': 0.00024516390244975285, 'epoch': 0.53}
{'loss': 2.0774, 'grad_norm': 0.1328125, 'learning_rate': 0.00024512257350554884, 'epoch': 0.53}
{'loss': 2.0923, 'grad_norm': 0.1416015625, 'learning_rate': 0.0002450812446946917, 'epoch': 0.53}
{'loss': 2.0335, 'grad_norm': 0.140625, 'learning_rate': 0.0002450399160183116, 'epoch': 0.53}
{'loss': 2.0569, 'grad_norm': 0.130859375, 'learning_rate': 0.00024499858747753826, 'epoch': 0.53}
{'loss': 2.0343, 'grad_norm': 0.138671875, 'learning_rate': 0.0002449572590735017, 'epoch': 0.53}
{'loss': 2.0413, 'grad_norm': 0.1337890625, 'learning_rate': 0.00024491593080733183, 'epoch': 0.53}
{'loss': 2.0556, 'grad_norm': 0.134765625, 'learning_rate': 0.0002448746026801584, 'epoch': 0.53}
{'loss': 2.0826, 'grad_norm': 0.1337890625, 'learning_rate': 0.0002448332746931115, 'epoch': 0.53}
{'loss': 2.0507, 'grad_norm': 0.1318359375, 'learning_rate': 0.00024479194684732077, 'epoch': 0.53}
{'loss': 2.0687, 'grad_norm': 0.1318359375, 'learning_rate': 0.0002447506191439165, 'epoch': 0.53}
{'loss': 2.0958, 'grad_norm': 0.1318359375, 'learning_rate': 0.0002447092915840281, 'epoch': 0.53}
{'loss': 2.0631, 'grad_norm': 0.126953125, 'learning_rate': 0.0002446679641687858, 'epoch': 0.53}
{'loss': 2.0763, 'grad_norm': 0.12890625, 'learning_rate': 0.0002446266368993193, 'epoch': 0.53}
{'loss': 2.0584, 'grad_norm': 0.1298828125, 'learning_rate': 0.00024458530977675857, 'epoch': 0.53}
{'loss': 2.1276, 'grad_norm': 0.12890625, 'learning_rate': 0.00024454398280223343, 'epoch': 0.53}
{'loss': 2.092, 'grad_norm': 0.1328125, 'learning_rate': 0.00024450265597687374, 'epoch': 0.53}
{'loss': 2.0385, 'grad_norm': 0.126953125, 'learning_rate': 0.0002444613293018093, 'epoch': 0.53}
{'loss': 2.0705, 'grad_norm': 0.130859375, 'learning_rate': 0.00024442000277817024, 'epoch': 0.53}
{'loss': 2.0702, 'grad_norm': 0.1328125, 'learning_rate': 0.000244378676407086, 'epoch': 0.53}
{'loss': 2.0508, 'grad_norm': 0.12890625, 'learning_rate': 0.00024433735018968683, 'epoch': 0.53}
{'loss': 2.0666, 'grad_norm': 0.130859375, 'learning_rate': 0.0002442960241271022, 'epoch': 0.53}
{'loss': 2.0509, 'grad_norm': 0.130859375, 'learning_rate': 0.0002442546982204622, 'epoch': 0.53}
{'loss': 2.0504, 'grad_norm': 0.123046875, 'learning_rate': 0.00024421337247089653, 'epoch': 0.53}
{'loss': 2.0974, 'grad_norm': 0.12890625, 'learning_rate': 0.00024417204687953516, 'epoch': 0.53}
{'loss': 2.1292, 'grad_norm': 0.12890625, 'learning_rate': 0.00024413072144750784, 'epoch': 0.53}
{'loss': 2.0619, 'grad_norm': 0.12890625, 'learning_rate': 0.00024408939617594433, 'epoch': 0.53}
{'loss': 2.0711, 'grad_norm': 0.1279296875, 'learning_rate': 0.0002440480710659746, 'epoch': 0.53}
{'loss': 2.0473, 'grad_norm': 0.12890625, 'learning_rate': 0.00024400674611872828, 'epoch': 0.53}
{'loss': 2.1027, 'grad_norm': 0.126953125, 'learning_rate': 0.00024396542133533534, 'epoch': 0.53}
{'loss': 2.092, 'grad_norm': 0.1328125, 'learning_rate': 0.00024392409671692542, 'epoch': 0.53}
{'loss': 2.0507, 'grad_norm': 0.1279296875, 'learning_rate': 0.00024388277226462847, 'epoch': 0.53}
{'loss': 2.1269, 'grad_norm': 0.12890625, 'learning_rate': 0.00024384144797957424, 'epoch': 0.53}
{'loss': 2.1058, 'grad_norm': 0.134765625, 'learning_rate': 0.00024380012386289248, 'epoch': 0.53}
{'loss': 2.0602, 'grad_norm': 0.1298828125, 'learning_rate': 0.00024375879991571307, 'epoch': 0.53}
{'loss': 2.0816, 'grad_norm': 0.130859375, 'learning_rate': 0.00024371747613916565, 'epoch': 0.53}
{'loss': 2.0445, 'grad_norm': 0.126953125, 'learning_rate': 0.00024367615253438008, 'epoch': 0.53}
{'loss': 2.0888, 'grad_norm': 0.134765625, 'learning_rate': 0.0002436348291024862, 'epoch': 0.53}
{'loss': 2.0982, 'grad_norm': 0.125, 'learning_rate': 0.00024359350584461358, 'epoch': 0.53}
{'loss': 2.0922, 'grad_norm': 0.1328125, 'learning_rate': 0.00024355218276189222, 'epoch': 0.53}
{'loss': 2.0714, 'grad_norm': 0.1318359375, 'learning_rate': 0.00024351085985545166, 'epoch': 0.53}
{'loss': 2.0679, 'grad_norm': 0.134765625, 'learning_rate': 0.00024346953712642188, 'epoch': 0.53}
{'loss': 2.0834, 'grad_norm': 0.1318359375, 'learning_rate': 0.00024342821457593237, 'epoch': 0.53}
{'loss': 2.0717, 'grad_norm': 0.126953125, 'learning_rate': 0.00024338689220511304, 'epoch': 0.53}
{'loss': 2.1354, 'grad_norm': 0.1328125, 'learning_rate': 0.00024334557001509365, 'epoch': 0.53}
{'loss': 2.108, 'grad_norm': 0.1279296875, 'learning_rate': 0.0002433042480070038, 'epoch': 0.53}
{'loss': 1.9943, 'grad_norm': 0.1328125, 'learning_rate': 0.00024326292618197338, 'epoch': 0.53}
{'loss': 2.0848, 'grad_norm': 0.1396484375, 'learning_rate': 0.00024322160454113195, 'epoch': 0.53}
{'loss': 2.0646, 'grad_norm': 0.1328125, 'learning_rate': 0.00024318028308560938, 'epoch': 0.53}
{'loss': 2.1504, 'grad_norm': 0.1416015625, 'learning_rate': 0.00024313896181653525, 'epoch': 0.53}
{'loss': 2.0958, 'grad_norm': 0.130859375, 'learning_rate': 0.00024309764073503925, 'epoch': 0.53}
{'loss': 2.0681, 'grad_norm': 0.1337890625, 'learning_rate': 0.0002430563198422513, 'epoch': 0.53}
{'loss': 2.0888, 'grad_norm': 0.1279296875, 'learning_rate': 0.0002430149991393009, 'epoch': 0.53}
{'loss': 2.0278, 'grad_norm': 0.1328125, 'learning_rate': 0.00024297367862731784, 'epoch': 0.53}
{'loss': 2.0766, 'grad_norm': 0.134765625, 'learning_rate': 0.00024293235830743172, 'epoch': 0.53}
{'loss': 2.1016, 'grad_norm': 0.1328125, 'learning_rate': 0.00024289103818077223, 'epoch': 0.53}
{'loss': 2.0502, 'grad_norm': 0.1259765625, 'learning_rate': 0.0002428497182484692, 'epoch': 0.53}
{'loss': 2.0934, 'grad_norm': 0.1298828125, 'learning_rate': 0.0002428083985116521, 'epoch': 0.53}
{'loss': 2.0939, 'grad_norm': 0.1318359375, 'learning_rate': 0.00024276707897145073, 'epoch': 0.53}
{'loss': 2.0424, 'grad_norm': 0.12451171875, 'learning_rate': 0.00024272575962899459, 'epoch': 0.53}
{'loss': 2.0071, 'grad_norm': 0.1318359375, 'learning_rate': 0.00024268444048541367, 'epoch': 0.53}
{'loss': 2.0158, 'grad_norm': 0.1279296875, 'learning_rate': 0.00024264312154183718, 'epoch': 0.53}
{'loss': 2.0893, 'grad_norm': 0.1298828125, 'learning_rate': 0.00024260180279939503, 'epoch': 0.53}
{'loss': 2.0819, 'grad_norm': 0.1328125, 'learning_rate': 0.0002425604842592169, 'epoch': 0.53}
{'loss': 2.0073, 'grad_norm': 0.1298828125, 'learning_rate': 0.00024251916592243227, 'epoch': 0.53}
{'loss': 2.0881, 'grad_norm': 0.1279296875, 'learning_rate': 0.00024247784779017091, 'epoch': 0.53}
{'loss': 2.0901, 'grad_norm': 0.12890625, 'learning_rate': 0.00024243652986356227, 'epoch': 0.53}
{'loss': 2.0461, 'grad_norm': 0.1279296875, 'learning_rate': 0.00024239521214373613, 'epoch': 0.53}
{'loss': 2.0644, 'grad_norm': 0.134765625, 'learning_rate': 0.00024235389463182197, 'epoch': 0.53}
{'loss': 2.0966, 'grad_norm': 0.1318359375, 'learning_rate': 0.00024231257732894944, 'epoch': 0.53}
{'loss': 2.1158, 'grad_norm': 0.1396484375, 'learning_rate': 0.00024227126023624828, 'epoch': 0.53}
{'loss': 2.0527, 'grad_norm': 0.1298828125, 'learning_rate': 0.00024222994335484783, 'epoch': 0.53}
{'loss': 2.0866, 'grad_norm': 0.1337890625, 'learning_rate': 0.0002421886266858779, 'epoch': 0.53}
{'loss': 2.0987, 'grad_norm': 0.138671875, 'learning_rate': 0.00024214731023046793, 'epoch': 0.53}
{'loss': 2.057, 'grad_norm': 0.1318359375, 'learning_rate': 0.0002421059939897476, 'epoch': 0.53}
{'loss': 2.1053, 'grad_norm': 0.1396484375, 'learning_rate': 0.00024206467796484638, 'epoch': 0.53}
{'loss': 2.0611, 'grad_norm': 0.1318359375, 'learning_rate': 0.0002420233621568939, 'epoch': 0.53}
{'loss': 2.0241, 'grad_norm': 0.134765625, 'learning_rate': 0.00024198204656701973, 'epoch': 0.53}
{'loss': 2.0729, 'grad_norm': 0.134765625, 'learning_rate': 0.00024194073119635333, 'epoch': 0.53}
{'loss': 2.0483, 'grad_norm': 0.1328125, 'learning_rate': 0.0002418994160460244, 'epoch': 0.53}
{'loss': 2.0771, 'grad_norm': 0.13671875, 'learning_rate': 0.00024185810111716227, 'epoch': 0.53}
{'loss': 2.0516, 'grad_norm': 0.1328125, 'learning_rate': 0.00024181678641089667, 'epoch': 0.53}
{'loss': 2.0724, 'grad_norm': 0.1435546875, 'learning_rate': 0.00024177547192835708, 'epoch': 0.53}
{'loss': 2.0407, 'grad_norm': 0.1259765625, 'learning_rate': 0.00024173415767067295, 'epoch': 0.53}
